,comuna1,comuna,delta2,L,w,PI,f,ip,welfare,PI_Wr
5717,6309,PUMANQUE,0.9802631578947368,3512.72805644867,5563595.2587226825,0.6362205110402648,3.192189318830541e-08,5.732844777466835e-09,0.0006705874271000324,0.00035289805661502233
5718,6310,SANTA CRUZ,0.9802631578947368,38380.092989159355,5204206.180500231,1.1368363939580572,8.803349345589885e-08,4.5573302399575886e-08,0.0006705874271000325,0.0003542745416216986
5719,7101,TALCA,0.9802631578947368,235994.4361009758,5929954.4027548265,1.5364860788513859,4.050500125158559e-07,3.0117357589809526e-07,0.000670587427100033,0.00035463292661941836
5720,7102,CONSTITUCION,0.9802631578947368,51487.782116642906,5357257.911265095,1.12450834198671,1.1492233401253872e-07,6.084312745229834e-08,0.0006705874271000323,0.00035185419746059233
5721,7103,CUREPTO,0.9802631578947368,11030.944715199954,3543026.2337373244,0.7489120627310133,5.402785029542663e-08,6.7358997542808055e-09,0.0006705874271000325,0.00035271996431707534
5722,7104,EMPEDRADO,0.9802631578947368,4601.37781303198,3728670.189593789,0.681431540682408,4.0032451241327256e-08,1.9815375972492256e-09,0.0006705874271000321,0.00035188241300112075
5723,7105,MAULE,0.9802631578947368,59831.81132319529,3341017.3007052266,0.9826658697266668,1.8896976078732563e-07,2.117785214846792e-08,0.0006705874271000325,0.0003545556867713776
5724,7107,PENCAHUE,0.9802631578947368,9021.639456616997,3936096.6175678973,0.7521553335432732,4.255896439633754e-08,8.795113350202349e-09,0.0006705874271000321,0.0003540583362631825
5725,7108,RIO CLARO,0.9802631578947368,13804.202555603162,3546979.668490723,0.7435930236997551,5.46771999606451e-08,1.2060729090583378e-08,0.0006705874271000327,0.00035416796818669695
5726,7109,SAN CLEMENTE,0.9802631578947368,43126.10140462941,3049348.14242093,0.9650030975334914,1.2994910825914443e-07,2.9257712921090186e-08,0.0006705874271000326,0.0003538994709968383
5727,7110,SAN RAFAEL,0.9802631578947368,10287.244180430474,4357673.477496405,0.7445922478068364,4.87725092894129e-08,8.239501434953489e-09,0.0006705874271000325,0.0003547750882335084
5728,7201,CAUQUENES,0.9802631578947368,41515.928503859686,4437393.976149019,1.0686813534502915,1.5601412555515623e-07,1.8304075182104593e-08,0.0006705874271000325,0.0003531962277577125
5729,7202,CHANCO,0.9802631578947368,9243.125811286694,3673414.3374839765,0.7593161470947934,5.198139673423317e-08,3.2625984959288985e-09,0.0006705874271000325,0.00035164648596911624
5730,7203,PELLUHUE,0.9802631578947368,7911.248288757914,3526703.1660503466,0.9047955186627629,4.500600903564153e-08,8.004647436269287e-09,0.0006705874271000319,0.00035144941152374503
5731,7301,CURICO,0.9802631578947368,146611.1731138538,5183354.56570031,1.3725169806108006,2.822362337802415e-07,2.012621867164662e-07,0.0006705874271000323,0.00035463458271966445
5732,7302,HUALANE,0.9802631578947368,10482.758304013365,5007313.003192716,0.8057483802008465,5.609553119199196e-08,6.36186773251384e-09,0.0006705874271000326,0.0003534758351255244
5733,7303,LICANTEN,0.9802631578947368,7359.854687655146,4658886.188298453,0.8764829034078065,4.0355508330735545e-08,1.0681575728949129e-08,0.000670587427100033,0.0003527325905500111
5734,7304,MOLINA,0.9802631578947368,43234.47481224402,4398322.498519749,1.067980146447347,1.2588935955299256e-07,4.525291228687702e-08,0.0006705874271000325,0.0003545781701055917
5735,7305,RAUCO,0.9802631578947368,10376.26449117268,3541297.220708267,0.7824697111306254,4.968888706619729e-08,1.1615465833832678e-08,0.0006705874271000327,0.0003522671239595284
5736,7306,ROMERAL,0.9802631578947368,15501.559690330869,4052141.2300714958,0.9426583169613566,4.126014821562715e-08,3.274622479378683e-08,0.0006705874271000332,0.0003545525922462147
5737,7307,SAGRADA FAMILIA,0.9802631578947368,19672.146660543312,4105874.6389237368,0.8825842218962696,5.218313753256035e-08,3.3047391553541875e-08,0.0006705874271000325,0.00035428041586435207
5738,7308,TENO,0.9802631578947368,29236.86568448392,4304880.993661738,0.9770394486569933,8.225719964833137e-08,2.696612537630207e-08,0.0006705874271000327,0.00035475469419733843
5739,7309,VICHUQUEN,0.9802631578947368,5161.143691039806,5161578.058773412,0.9607450860458742,3.23275473040982e-08,3.352231191530464e-08,0.0006705874271000326,0.0003527933235526852
5740,7401,LINARES,0.9802631578947368,93086.85126792462,4287711.16877112,1.267131001439478,2.3018640796913533e-07,8.553164409308246e-08,0.0006705874271000323,0.00035426580530808946
5741,7402,COLBUN,0.9802631578947368,19843.063252716634,3882174.675953023,0.9054697396251153,6.838762455042443e-08,2.2505913356915893e-08,0.0006705874271000325,0.0003536874933074653
5742,7403,LONGAVI,0.9802631578947368,30695.73753292373,2961990.1300475877,0.8461871635938619,1.0712686899934975e-07,7.92307025951895e-09,0.0006705874271000323,0.0003543173194760752
5743,7404,PARRAL,0.9802631578947368,39343.62299868469,4036180.2297949437,1.073561454101292,1.2502509894648203e-07,3.126355742751897e-08,0.0006705874271000324,0.00035409555007799294
5744,7405,RETIRO,0.9802631578947368,20304.50313084754,3486564.4421798764,0.7920052561127954,7.640936235379921e-08,1.1017592563836903e-08,0.0006705874271000325,0.0003504243373997124
5745,7406,SAN JAVIER,0.9802631578947368,42393.02177797347,4599286.169916545,1.0439525042018523,1.458734803079225e-07,2.646740993148052e-08,0.0006705874271000328,0.00035450640621503035
5746,7407,VILLA ALEGRE,0.9802631578947368,15784.137357376027,3825193.8154784264,0.8599648963387176,7.576320991750189e-08,5.6597862265951525e-09,0.0006705874271000327,0.0003544692733089712
5747,7408,YERBAS BUENAS,0.9802631578947368,18703.881425336807,3813712.1111688367,0.8285441277467637,6.205586219144836e-08,1.9780249365631383e-08,0.0006705874271000324,0.00035425937744626245
5748,8101,CONCEPCION,0.9802631578947368,228333.88008092847,5927270.188745475,1.697807273259925,1.141735760593888e-07,7.316151893374048e-07,0.0006705874271000325,0.00035137043730358526
5749,8102,CORONEL,0.9802631578947368,117941.02686677221,4684875.875810516,1.2218674995218268,2.5665144257417696e-07,1.5570586205149477e-07,0.0006705874271000325,0.0003506616250334745
5750,8103,CHIGUAYANTE,0.9802631578947368,104157.04293146422,5809981.664517322,1.2927508201754723,2.2837928027130398e-07,7.519643947852341e-08,0.0006705874271000293,0.0003509474938758067
5751,8104,FLORIDA,0.9802631578947368,9010.912356785198,3494229.0709112086,0.7212028026721214,5.017653065225575e-08,3.766630310641383e-09,0.0006705874271000327,0.000351762641959709
5752,8105,HUALQUI,0.9802631578947368,27101.383750084267,3462209.7077248897,0.8520360231031083,9.50431171594939e-08,1.4207813629464406e-08,0.0006705874271000326,0.0003503889368809019
5753,8106,LOTA,0.9802631578947368,48904.988395746346,4172478.1050842125,0.9225835442426592,1.6546563966538614e-07,2.2562768846167717e-08,0.0006705874271000328,0.00035033717265964243
5754,8107,PENCO,0.9802631578947368,52874.49383586367,3943375.7853061915,1.0894224472860896,1.246590140940939e-07,5.465893411156895e-08,0.0006705874271000328,0.00035141694510071244
5755,8108,SAN PEDRO DE LA PAZ,0.9802631578947368,138185.99620883528,8063052.178494177,1.4496590306856372,2.0727914847688682e-07,2.0073216998151145e-07,0.0006705874271000297,0.0003511484642772426
5756,8109,SANTA JUANA,0.9802631578947368,14211.057194958363,4423396.2517612735,0.8292558461958576,6.794035934522498e-08,4.517008841676342e-09,0.0006705874271000323,0.00035041112455718994
5757,8110,TALCAHUANO,0.9802631578947368,179045.05443433629,5867519.444071513,1.6167348837266342,1.831723732174229e-07,4.7462121868299916e-07,0.0006705874271000327,0.0003510182851467499
5758,8111,TOME,0.9802631578947368,57726.100133544634,4313158.025746412,1.1005070718454117,1.630742951038701e-07,3.241826613844061e-08,0.0006705874271000323,0.00035167461865375914
5759,8201,LEBU,0.9802631578947368,27684.90469956435,4873330.321604671,0.9421999396172304,1.069476986443579e-07,8.665134494145467e-09,0.0006705874271000326,0.0003472104816892691
5760,8202,ARAUCO,0.9802631578947368,39481.238258482845,6130535.722545449,0.9541378775527678,1.220064218495071e-07,2.7644498597546674e-08,0.0006705874271000329,0.00034899436647077255
5761,8203,CANETE,0.9802631578947368,35560.06304110338,4098375.188438859,0.9241398852444368,1.1591080862527778e-07,1.527504857242438e-08,0.0006705874271000323,0.0003480468491696278
5762,8204,CONTULMO,0.9802631578947368,5663.326795846613,3652515.45600907,0.6876598947641244,4.347823185760558e-08,1.8748017772355883e-09,0.0006705874271000321,0.0003482252084813792
5763,8205,CURANILAHUE,0.9802631578947368,36489.776307380234,4667296.1417233525,0.8181855842080231,1.2811487490353947e-07,1.0729757096868745e-08,0.000670587427100033,0.00034875739264500375
5764,8206,LOS ALAMOS,0.9802631578947368,25286.33660279911,4160914.582011477,0.75038825506074,9.521883098698834e-08,5.336957887245939e-09,0.000670587427100032,0.0003482882011465532
5765,8207,TIRUA,0.9802631578947368,10874.808292334421,3640904.126725698,0.6530715763733469,5.876385687491805e-08,1.719622953685281e-09,0.0006705874271000326,0.00034658435451167494
5766,8301,LOS ANGELES,0.9802631578947368,200025.90063926307,5399579.25217833,1.3940742015621375,4.007382439659855e-07,2.177942735931239e-07,0.0006705874271000329,0.00035186847366262645
5767,8302,ANTUCO,0.9802631578947368,3978.5830818192935,4510245.414133708,0.7134917498582725,3.5718692629525016e-08,6.0135519967746875e-09,0.0006705874271000326,0.0003504341471230057
5768,8303,CABRERO,0.9802631578947368,29957.45601036758,4385178.479636259,0.9597624596439543,8.188138210781333e-08,3.410941923033298e-08,0.0006705874271000327,0.0003526531615937684
5769,8304,LAJA,0.9802631578947368,24679.714139143387,4032046.8966371906,0.9532352366272636,8.757169735358898e-08,1.9262025745430798e-08,0.0006705874271000323,0.0003513987197924338
5770,8305,MULCHEN,0.9802631578947368,31540.111877744013,3787204.0602891915,0.93243149806147,1.1040024689596433e-07,1.4240814782864006e-08,0.0006705874271000326,0.00035103953218327844
5771,8306,NACIMIENTO,0.9802631578947368,28714.73931294792,5138950.58320102,0.9817864780561365,7.64565037438565e-08,4.066862268524689e-08,0.0006705874271000326,0.00035102334286747086
5772,8307,NEGRETE,0.9802631578947368,10604.077064597346,3695557.454965105,0.7400455185510258,4.525928638055362e-08,1.3992988692692362e-08,0.0006705874271000324,0.000351052464961127
5773,8308,QUILACO,0.9802631578947368,4183.290027110031,4172552.1137491986,0.6601006512577917,3.7640173811256926e-08,2.8583184786416383e-09,0.0006705874271000329,0.0003505781578710251
5774,8309,QUILLECO,0.9802631578947368,10186.88071309562,4145383.614960739,0.726564656997611,5.370985237277851e-08,4.724928080795036e-09,0.0006705874271000324,0.0003512806246885528
5775,8310,SAN ROSENDO,0.9802631578947368,4011.0266671081654,4527599.941941643,0.6416356404622108,4.034144116530281e-08,8.079124267670847e-10,0.0006705874271000327,0.00035133481412843813
5776,8311,SANTA BARBARA,0.9802631578947368,12991.477275911728,3907263.1230957704,0.7960513216778543,4.970882505772594e-08,1.7523720559715413e-08,0.000670587427100033,0.00035076968360471723
5777,8312,TUCAPEL,0.9802631578947368,14918.45451339096,3361538.5284504374,0.8176761704053285,6.846175277673388e-08,9.794977663448094e-09,0.0006705874271000323,0.0003520462710588204
5778,8313,YUMBEL,0.9802631578947368,22168.93584586623,3865008.4470397225,0.8549653297059568,8.148181055027632e-08,1.5444928376732492e-08,0.0006705874271000324,0.00035210009553528616
5779,8401,CHILLAN,0.9802631578947368,182249.3964070269,5027068.709829018,1.452568372301109,3.591170403148738e-07,2.1392853349636177e-07,0.0006705874271000323,0.00035360880351134626
5780,8402,BULNES,0.9802631578947368,22779.09867664523,3333920.700744368,0.8838668377533304,8.583950320590695e-08,1.0872950836434522e-08,0.0006705874271000323,0.00035324387102440965
5781,8403,COBQUECURA,0.9802631578947368,5827.839701882232,3479256.8941365764,0.689164420196144,4.43082208618673e-08,2.6283639796500726e-09,0.0006705874271000316,0.0003516505180456589
5782,8404,COELEMU,0.9802631578947368,17586.318307539685,4312796.668010453,0.8063976262806015,7.109805828163384e-08,8.544033944317981e-09,0.0006705874271000326,0.0003521878634650049
5783,8405,COIHUECO,0.9802631578947368,27114.698761587555,3200158.436896205,0.8388877610819979,1.0023302494289692e-07,6.02073582673227e-09,0.0006705874271000327,0.00035249381644343917
5784,8406,CHILLAN VIEJO,0.9802631578947368,34973.487783001794,4154639.984497569,1.0034339866752986,1.1721903767489648e-07,2.2438010377177262e-08,0.0006705874271000325,0.0003535200700290762
5785,8407,EL CARMEN,0.9802631578947368,13262.532478130137,2974212.707509854,0.7382414887187051,6.316075430290527e-08,3.7146320237643856e-09,0.0006705874271000327,0.0003525500960637017
5786,8408,NINHUE,0.9802631578947368,5980.508063089146,2835833.9448824273,0.6087699272734564,4.381463921908471e-08,1.6650912455108969e-09,0.0006705874271000325,0.00035258777939827825
5787,8409,NIQUEN,0.9802631578947368,12046.513886589006,3304060.6502189077,0.6359837052656993,5.749204294219401e-08,2.3296033817746995e-09,0.0006705874271000326,0.0003540440971505335
5788,8410,PEMUCO,0.9802631578947368,9374.970469590762,3292257.503676172,0.76430445079573,3.953208692894385e-08,1.6760987495958523e-08,0.0006705874271000324,0.0003526277795988521
5789,8411,PINTO,0.9802631578947368,11617.47264502279,3587006.2331152284,0.9703471792925293,4.681584771338565e-08,1.4335316196204545e-08,0.0006705874271000329,0.0003525701577655013
5790,8412,PORTEZUELO,0.9802631578947368,5796.566340992001,3037368.028577747,0.6618214541347502,4.2873810297910265e-08,1.505985391982239e-09,0.0006705874271000325,0.0003525540753211544
5791,8413,QUILLON,0.9802631578947368,17494.38775457299,3277715.639532237,0.8866861076345507,7.106289713029117e-08,9.673104789806333e-09,0.0006705874271000326,0.00035262949302963754
5792,8414,QUIRIHUE,0.9802631578947368,14122.843741858378,3675619.758109017,0.7621038830553691,6.815278355874647e-08,4.060563526637832e-09,0.0006705874271000326,0.0003493071839759032
5793,8415,RANQUIL,0.9802631578947368,6170.092531904202,4263761.657505376,0.9312063104415466,3.2656276588211985e-08,1.2871979752375518e-08,0.000670587427100033,0.0003522883457156047
5794,8416,SAN CARLOS,0.9802631578947368,55217.63548848634,3860508.6040774877,1.0531279988802325,1.64077532057512e-07,3.049967852375101e-08,0.0006705874271000326,0.00035385694594361884
5795,8417,SAN FABIAN,0.9802631578947368,4157.621555978707,3382856.4990195273,0.6918621617336919,3.1968852114329767e-08,7.308120581094454e-09,0.0006705874271000323,0.00035219531279031337
5796,8419,SAN NICOLAS,0.9802631578947368,11951.16886095641,3145347.4688398405,0.7008867849287581,5.203781763558711e-08,8.179422523431073e-09,0.0006705874271000324,0.0003533321961960274
5797,8420,TREHUACO,0.9802631578947368,5437.6959988346625,2728651.6548092766,0.6505430110682171,4.2148424219315065e-08,1.5884458384911844e-09,0.000670587427100032,0.00035232689829328896
5798,8421,YUNGAY,0.9802631578947368,18838.322545930503,4489754.125484356,0.8773931125227138,7.200401879355127e-08,1.245204673529082e-08,0.0006705874271000326,0.00035231851796359656
5799,9101,TEMUCO,0.9802631578947368,284655.17316143395,6522672.468771499,1.6028944719043534,3.133080821555263e-07,4.697757270867932e-07,0.0006705874271000374,0.00034761909179783286
5800,9102,CARAHUE,0.9802631578947368,27576.770441714438,3749282.135906064,0.797507890935067,1.0711406858682606e-07,5.727283447524516e-09,0.0006705874271000325,0.0003459730371643085
5801,9103,CUNCO,0.9802631578947368,19487.934240382514,4037331.1547996853,0.8357808176678266,7.338511686615081e-08,1.15924023845379e-08,0.0006705874271000332,0.0003458023000508574
5802,9104,CURARREHUE,0.9802631578947368,7737.647468091245,3599469.6954359077,0.6325907933042314,4.709527546092585e-08,1.877946786357062e-09,0.0006705874271000325,0.00034292062507137143
5803,9105,FREIRE,0.9802631578947368,25230.30388982522,4713373.509707356,0.8555617422032986,8.793251017246593e-08,1.2486888815836729e-08,0.0006705874271000328,0.00034716656810078374
5804,9106,GALVARINO,0.9802631578947368,12930.66011778314,2884179.9901292324,0.7062124843000002,6.683132569989279e-08,2.1368909124326143e-09,0.0006705874271000326,0.0003481191516491898
5805,9107,GORBEA,0.9802631578947368,16083.5895750076,3736493.4184294282,0.8216023057638282,6.740082567482762e-08,9.124645879830357e-09,0.0006705874271000325,0.00034657700645573106
5806,9108,LAUTARO,0.9802631578947368,37919.39040554193,5346414.620977587,0.963300197873813,1.0507037305942627e-07,4.026126537659911e-08,0.0006705874271000323,0.00034861495153364714
5807,9109,LONCOCHE,0.9802631578947368,24085.337019060655,3885399.5400501946,0.8567537929081545,1.0472867332472577e-07,8.54546058491982e-09,0.0006705874271000327,0.00034553963412113024
5808,9110,MELIPEUCO,0.9802631578947368,5995.2806428177255,4076883.846672745,0.6230475182523583,4.493454985048547e-08,1.7118648130314253e-09,0.0006705874271000321,0.0003446183018694646
