comuna1,comuna,idregion,year,lon,lat,w_mean,L,L_workers,IP,IPP,impterritorial,patentescom,percirculacion,patentesmineras,pobres,pobres_pais,h_all,r_all,tax_00,tax_02,tax_04,tax_06,tax_08,tax_10,tax_12,tax_14,tax_16,tax_18,tax_20,tax_22,tax_24,tax_26,tax_28,tax_30,tax_32,tax_33,h_e_00,h_e_02,h_e_04,h_e_06,h_e_08,h_e_10,h_e_12,h_e_14,h_e_16,h_e_18,h_e_20,h_e_22,h_e_24,h_e_26,h_e_28,h_e_30,h_e_32,h_e_33,h_nex_00,h_nex_02,h_nex_04,h_nex_06,h_nex_08,h_nex_10,h_nex_12,h_nex_14,h_nex_16,h_nex_18,h_nex_20,h_nex_22,h_nex_24,h_nex_26,h_nex_28,h_nex_30,h_nex_32,h_nex_33,cod_sii,comuna_sii,sem,_ID,pobreza,v_arriendo
9120,VILLARRICA,9,2017,-72.18394573121489,-39.30049544081855,438323.69,56139,25925,7506262,3749802,1672598,343776,462375,438,7022.9888,1591381.6,23073,580028385399,519819100160,490987323392,463051980800,438704275456,420521017344,405900918784,393228943360,381991682048,372003700736,363191271424,355585884160,347443560448,342480060416,336737599488,331481874432,326617333760,322089353216,319974342656,424,800,1622,4280,7029,8272,9117,9765,10305,11036,11448,11874,12066,12305,12539,12693,12902,13008,22649,22273,21451,18793,16044,14801,13956,13308,12768,12037,11625,11199,11007,10768,10534,10380,10171,10065,9215,VILLARRICA,1,192,12.51,173501.3235294118
9121,CHOLCHOL,9,2017,-72.9030562789257,-38.58310812632644,221275.94,12026,3607,2450561,264484,30547,15564,144037,0,5002.8159,1591381.6,1744,7831208901,5778446336,3677233920,2956063232,2691245312,2516958720,2391240704,2297973248,2219635968,2158446336,2108348800,2066823424,2023739904,1999656448,1975719168,1957192320,1941385088,1928207872,1922923904,164,583,1190,1273,1303,1322,1333,1340,1349,1354,1356,1360,1362,1366,1368,1369,1370,1371,1580,1161,554,471,441,422,411,404,395,390,388,384,382,378,376,375,374,373,9221,CHOLCHOL,1,193,41.6,119169.9479166667
9201,ANGOL,9,2017,-72.79577030453515,-37.76816434628586,402941.03,55845,18446,7999056,1982024,432023,349528,393283,11375,8689.4824,1591381.6,16994,213517353723,164281745408,133617975296,109980532736,95593496576,86611009536,79999311872,75068006400,71227899904,68168642560,65719193600,63750299648,61858938880,60820770816,59722883072,58810695680,58051203072,57408593920,57122697216,376,1754,6538,10568,12166,13095,13825,14221,14587,14850,15063,15239,15349,15457,15535,15601,15654,15675,16618,15240,10456,6426,4828,3899,3169,2773,2407,2144,1931,1755,1645,1537,1459,1393,1340,1319,9101,ANGOL,1,194,15.56,141247.9656547071
9202,COLLIPULLI,9,2017,-72.12446938639732,-38.02601748268502,339042.91,24708,6686,4216680,1291588,334979,336912,139767,6722,5937.3325,1591381.6,6535,64173229434,53089280000,42181693440,37586993152,35680993280,34809225216,34297126912,33965764608,33728155648,33562531840,33428131840,33329457152,33240317952,33191385088,33146140672,33109635072,33076326400,33046747136,33034428416,172,2373,4798,5595,5845,5968,6032,6076,6096,6107,6126,6135,6142,6149,6152,6154,6156,6158,6363,4162,1737,940,690,567,503,459,439,428,409,400,393,386,383,381,379,377,9105,COLLIPULLI,1,195,24.03,88600.14892032763
9203,CURACAUTIN,9,2017,-71.77192148870139,-38.42713679311942,378597.31,17107,5139,3361497,656180,209833,173466,104752,9223,2430.9048,1591381.6,6287,48486142865,32090957824,22348120064,17882912768,16133112832,15141910528,14552241152,14151498752,13865126912,13670326272,13534329856,13428183040,13332754432,13281286144,13226827776,13181839360,13145050112,13115536384,13102536704,176,1516,4240,4798,5068,5201,5271,5320,5360,5378,5393,5401,5410,5413,5417,5422,5425,5425,6111,4771,2047,1489,1219,1086,1016,967,927,909,894,886,877,874,870,865,862,862,9110,CURACAUTIN,1,196,14.21,134495.9128065395
9204,ERCILLA,9,2017,-72.35271127753265,-38.08260405082138,297553.84,9140,2551,2016648,306464,81494,12529,32582,4254,2439.4661,1591381.6,1577,7576013968,5113444864,2776804096,2061630464,1864800640,1774908416,1724584576,1692492032,1672611840,1660252160,1652252160,1645539968,1638356864,1634008576,1632008576,1630008576,1628008576,1627000704,1627000704,66,617,1264,1355,1392,1402,1412,1415,1419,1419,1420,1420,1422,1422,1422,1422,1423,1423,1511,960,313,222,185,175,165,162,158,158,157,157,155,155,155,155,154,154,9106,ERCILLA,1,197,26.69,85522.38805970149
9205,LONQUIMAY,9,2017,-71.23917120255237,-38.47443669613872,242239.48,10981,3869,2388469,282793,31511,37223,38913,13145,3676.4387,1591381.6,1656,7248928290,4487623680,2606991616,1982374400,1779453440,1678683904,1626144512,1592041088,1570866176,1554369152,1540773632,1532497664,1528840320,1527234688,1526342784,1526342784,1526342784,1526342784,1526342784,196,825,1229,1312,1348,1362,1369,1374,1375,1378,1380,1382,1382,1383,1383,1383,1383,1383,1460,831,427,344,308,294,287,282,281,278,276,274,274,273,273,273,273,273,9111,LONQUIMAY,1,198,33.48,98193.47843942505
9206,LOS SAUCES,9,2017,-72.7965662604537,-37.98252131129979,358809,7818,1726,1872848,255145,84807,24372,73420,3173,1882.5743,1591381.6,1762,7112544714,5660216320,2929845504,2119232896,1739436800,1510153472,1370219776,1275547264,1205682432,1154278400,1114240512,1085985920,1064311424,1055667584,1048780032,1042780032,1036780032,1031800000,1030290432,64,979,1394,1497,1555,1588,1606,1616,1622,1628,1634,1638,1640,1642,1642,1642,1643,1644,1698,783,368,265,207,174,156,146,140,134,128,124,122,120,120,120,119,118,9103,LOS SAUCES,1,199,24.08,77640.44943820225
9207,LUMACO,9,2017,-73.04582432425907,-38.28664158209597,302063.13,11217,2709,2248304,221952,65481,21243,77545,793,3737.5044,1591381.6,1669,8837089083,5805747200,3319772928,2462814976,2105699584,1894746112,1742545920,1639131776,1564041344,1503363072,1461786240,1441043456,1424282880,1414805632,1406805632,1398805632,1390805632,1385575040,1383575040,60,674,1274,1387,1430,1452,1475,1482,1489,1501,1509,1509,1512,1512,1512,1512,1514,1514,1609,995,395,282,239,217,194,187,180,168,160,160,157,157,157,157,155,155,9108,LUMACO,1,200,33.32,94551.72413793103
9208,PUREN,9,2017,-73.04992390601758,-38.01161237051365,261886.47,12885,3643,2567592,231236,32767,34160,68736,1706,2280.645,1591381.6,3207,18273790430,14933861376,9682465792,7351412224,6241005568,5533178880,5114411520,4897820160,4769978368,4682279424,4621463552,4574570496,4532692992,4511123456,4492165120,4476165120,4461360128,4447657472,4441657344,117,1129,2254,2538,2695,2830,2895,2923,2940,2950,2955,2962,2964,2968,2968,2969,2970,2970,3090,2078,953,669,512,377,312,284,267,257,252,245,243,239,239,238,237,237,9102,PUREN,1,201,17.7,136158.8330632091
9209,RENAICO,9,2017,-72.5755310096481,-37.71746568354246,368222.19,10738,2838,1894118,280034,76044,27439,51600,18260,1995.1204,1591381.6,3273,12943988711,10126212096,4979119616,2867158528,2317528320,2050835072,1890242304,1784362624,1714310144,1670493056,1640591488,1622764416,1603609472,1593141888,1582255872,1572576640,1566015488,1560015488,1557015424,77,1366,2681,2933,3005,3041,3063,3080,3089,3095,3099,3099,3101,3102,3103,3104,3104,3104,3196,1907,592,340,268,232,210,193,184,178,174,174,172,171,170,169,169,169,9104,RENAICO,1,202,18.58,80036.1010830325
9210,TRAIGUEN,9,2017,-72.65493359037525,-38.24663252602367,376441.69,19707,6132,3280065,731555,228042,151658,100788,0,4191.6787,1591381.6,5581,37966659450,29275013120,19813005312,15410446336,13077037056,11528059904,10479820800,9768698880,9265328128,8901032960,8625564672,8415481344,8226537472,8124404224,8014770688,7925633024,7856307712,7791619584,7763603968,130,1521,3685,4236,4541,4738,4876,4967,5015,5063,5086,5109,5119,5128,5140,5144,5149,5151,5451,4060,1896,1345,1040,843,705,614,566,518,495,472,462,453,441,437,432,430,9107,TRAIGUEN,1,203,21.27,83473.52024922118
9211,VICTORIA,9,2017,-72.23340880126969,-38.28034177708889,308237.59,34869,11037,5450023,1819732,551967,295058,230217,8480,7845.5249,1591381.6,9716,91986009074,62585819136,46712315904,39216001024,35353387008,32904704000,31338674176,30228256768,29442756608,28844431360,28364347392,27967696896,27605327872,27401889792,27189977088,27023699968,26883391488,26751668224,26690353152,204,2861,6426,7378,7944,8254,8437,8561,8639,8678,8732,8768,8786,8808,8828,8835,8841,8844,9512,6855,3290,2338,1772,1462,1279,1155,1077,1038,984,948,930,908,888,881,875,872,9109,VICTORIA,1,204,22.5,101770.9032753326
10101,PUERTO MONTT,10,2017,-72.79547311507137,-41.48822240098481,461556.72,252542,118073,35624431,21462676,4913658,6737771,2264602,9107,28840.297,1591381.6,79018,2487162480415,2010127138816,1879751131136,1750180823040,1626068484096,1519025389568,1436578217984,1369643417600,1315633758208,1270670688256,1231306489856,1197380861952,1164098797568,1145497452544,1126019366912,1110116270080,1096950874112,1085776855040,1080841601024,1745,1868,2626,7589,20133,29984,37135,42382,46044,48620,51418,54582,56241,58144,59817,60916,61806,62245,77273,77150,76392,71429,58885,49034,41883,36636,32974,30398,27600,24436,22777,20874,19201,18102,17212,16773,10301,PUERTO MONTT,1,219,11.42,182654.9576838927
10102,CALBUCO,10,2017,-73.19517617761431,-41.72250490773361,417811.16,35282,15226,5017728,2120272,216926,912038,123759,2177,4752.4854,1591381.6,4610,70094849498,58275483648,51829776384,46943723520,44345143296,42652160000,41476591616,40634540032,40033157120,39570620416,39200559104,38896377856,38593007616,38414573568,38219227136,38039932928,37873876992,37720707072,37645709312,280,396,1881,2526,2834,3048,3182,3277,3329,3373,3399,3422,3428,3443,3450,3457,3461,3461,4330,4214,2729,2084,1776,1562,1428,1333,1281,1237,1211,1188,1182,1167,1160,1153,1149,1149,10309,CALBUCO,1,217,13.47,143321.2973805855
10104,FRESIA,10,2017,-73.60485932755141,-41.15385833108341,350830.5,12658,4537,2250109,600154,217600,84765,76701,10844,2283.5032,1591381.6,2966,17913547721,13552392192,8688174080,6611406848,5698536448,5146743808,4827945984,4617545216,4480743936,4379629056,4307404288,4255961344,4214657536,4196790272,4179348992,4164291840,4153174528,4144722432,4141529600,101,878,2125,2344,2494,2578,2617,2644,2658,2671,2680,2687,2691,2693,2695,2696,2697,2698,2865,2088,841,622,472,388,349,322,308,295,286,279,275,273,271,270,269,268,10304,FRESIA,1,214,18.04,156947.4637681159
10105,FRUTILLAR,10,2017,-73.09468130599294,-41.08672477016947,350797.5,17352,7326,2795784,1240423,526513,171714,178296,2163,1797.6672,1591381.6,5748,109604725061,93440491520,85118951424,77312786432,72386134016,70121046016,68278710272,66733281280,65419755520,64295047168,63322861568,62449987584,61500575744,60918652928,60245786624,59612966912,59037315072,58521980928,58278469632,158,245,934,2890,3362,3489,3629,3745,3830,3881,3931,3966,3993,4014,4038,4072,4095,4103,5590,5503,4814,2858,2386,2259,2119,2003,1918,1867,1817,1782,1755,1734,1710,1676,1653,1645,10305,FRUTILLAR,1,215,10.36,162767.6447264076
10106,LOS MUERMOS,10,2017,-73.58075263179974,-41.39634069603479,381564.56,16312,6270,2578962,616578,237697,55762,124678,4490,1698.0792,1591381.6,3034,25490975615,17970143232,13490390016,10794622976,9609379840,8990699520,8598852608,8313031168,8092830208,7932853760,7815955456,7722814976,7628377600,7576849920,7521995776,7475714048,7431974400,7391521792,7371521536,219,450,1715,2110,2292,2359,2400,2430,2456,2476,2481,2490,2496,2501,2502,2504,2505,2505,2815,2584,1319,924,742,675,634,604,578,558,553,544,538,533,532,530,529,529,10308,LOS MUERMOS,1,213,10.41,99116.37931034483
10107,LLANQUIHUE,10,2017,-73.13321191753211,-41.23739592077074,379552.47,18191,7547,2865662,1075077,0,385509,226512,0,2490.3479,1591381.6,5020,82687877945,64855412736,56762970112,49143250944,43147776000,40162484224,38815436800,37947830272,37205164032,36563144704,36032544768,35585646592,35134988288,34879188992,34598096896,34346801152,34117746688,33914482688,33821198336,148,259,622,2030,3226,3746,3839,3884,3947,3995,4027,4065,4080,4103,4114,4126,4138,4143,4872,4761,4398,2990,1794,1274,1181,1136,1073,1025,993,955,940,917,906,894,882,877,10306,LLANQUIHUE,1,216,13.69,100397.7758768178
10108,MAULLIN,10,2017,-73.50327563527098,-41.6359767105607,305053.5,15572,4270,2537419,461974,12189,85634,62079,6014,2546.022,1591381.6,3002,18055501457,12216195072,7688833024,5724608512,4994898944,4605015552,4361383936,4181321984,4039180800,3925122560,3833533952,3749008640,3665984512,3624014336,3581083904,3544386048,3511561472,3480566016,3465565952,179,867,2074,2353,2459,2511,2530,2548,2560,2566,2571,2581,2586,2590,2593,2594,2595,2595,2823,2135,928,649,543,491,472,454,442,436,431,421,416,412,409,408,407,407,10307,MAULLIN,1,218,16.35,103104.5627376426
10109,PUERTO VARAS,10,2017,-72.38796935207985,-41.19136447951884,542377.38,41617,20243,7134165,5977375,1931344,1058919,573219,1381,2442.918,1591381.6,18508,641810305964,573182836736,552310603776,532069482496,512852230144,495219834880,479177605120,464818765824,451901587456,439978426368,428771999744,418455060480,407299063808,400443047936,392441430016,385009876992,378160218112,371763806208,368760586240,248,318,853,1419,2347,3014,3905,4550,4884,5362,5746,6302,6534,6853,7114,7373,7655,7745,18260,18190,17655,17089,16161,15494,14603,13958,13624,13146,12762,12206,11974,11655,11394,11135,10853,10763,10303,PUERTO VARAS,1,229,5.87,269733.1014668078
10201,CASTRO,10,2017,-73.80358331737693,-42.47340131182092,496569.63,49451,25347,8511586,3294602,616998,1028976,224147,210,5009.3862,1591381.6,12520,276558375688,227900768256,208170401792,188933963776,171745001472,157463773184,146824609792,139716608000,134290669568,129974870016,126522916864,123670978560,120821735424,119179763712,117411454976,115903250432,114605965312,113475616768,112964386816,290,407,851,2448,3805,5934,7154,7778,8281,8646,8871,9108,9233,9379,9492,9588,9662,9692,12230,12113,11669,10072,8715,6586,5366,4742,4239,3874,3649,3412,3287,3141,3028,2932,2858,2828,10401,CASTRO,1,208,10.13,157904.3839758126
10202,ANCUD,10,2017,-73.79911182171504,-42.01849952954105,363407.72,44249,14061,7017382,1971997,425523,414293,216414,4693,6424.9546,1591381.6,12757,216633137959,148191461376,129158660096,111563177984,97419370496,87747551232,81784430592,77708697600,74630168576,72241741824,70379536384,68862140416,67391295488,66555379712,65658388480,64881381376,64218583040,63644037120,63384850432,334,504,2079,3815,6194,7520,8138,8554,8853,9061,9211,9347,9417,9482,9542,9592,9634,9649,12423,12253,10678,8942,6563,5237,4619,4203,3904,3696,3546,3410,3340,3275,3215,3165,3123,3108,10406,ANCUD,1,205,14.52,105319.367250962
10203,CHONCHI,10,2017,-73.93058721494853,-42.68162210839696,368255.16,15494,6479,3169977,1153025,245144,433306,78053,4281,1980.1332,1591381.6,3457,54702893374,46111997952,42665213952,39887859712,38040469504,36728508416,35785486336,35045113856,34449592320,33946871808,33531906048,33189789696,32849633280,32659355648,32450041856,32277237760,32120827904,31973761024,31904405504,153,342,778,1139,1358,1497,1581,1634,1684,1720,1752,1777,1796,1812,1828,1832,1838,1839,3304,3115,2679,2318,2099,1960,1876,1823,1773,1737,1705,1680,1661,1645,1629,1625,1619,1618,10402,CHONCHI,1,211,12.78,133449.4979326639
10204,CURACO DE VELEZ,10,2017,-73.57880120850005,-42.42595144419865,457551.31,4243,1260,1580082,122274,4519,23721,19097,0,585.95831,1591381.6,605,3964086128,2486369280,1768889216,1333199616,1081031168,961232576,888386624,840863680,813793984,794273792,777235840,765617024,756008832,750477312,744477312,738477312,733529024,729529024,727529024,58,187,277,360,404,420,430,436,439,441,443,444,445,445,445,446,446,446,547,418,328,245,201,185,175,169,166,164,162,161,160,160,160,159,159,159,10410,CURACO DE VELEZ,1,209,13.81,112941.1764705882
10205,DALCAHUE,10,2017,-73.83536344106392,-42.30928953587122,441127.06,15927,7632,2558679,687856,124847,213590,100712,6197,1847.532,1591381.6,2637,43467702566,32267036672,28918591488,25784152064,23279570944,21280868352,19794069504,18730475520,17943236608,17336182784,16852951040,16469376000,16121479168,15938936832,15757832192,15614460928,15495723008,15391227904,15342954496,104,158,455,656,928,1183,1353,1465,1538,1596,1634,1682,1704,1726,1742,1751,1755,1761,2533,2479,2182,1981,1709,1454,1284,1172,1099,1041,1003,955,933,911,895,886,882,876,10408,DALCAHUE,1,206,11.6,134740.9836065574
10207,QUEILEN,10,2017,-73.56482549472402,-42.85532869277626,305264.06,5558,1773,1800592,236214,26123,26924,15151,0,1100.484,1591381.6,1152,9362505895,6247449088,4643448320,3623654912,3157884160,2881954816,2703709952,2581531904,2485550848,2401981440,2332525056,2277168384,2216869120,2182874368,2144921600,2110489856,2079197312,2051197312,2037197312,103,228,634,759,825,861,880,890,894,904,907,909,913,915,916,919,919,919,1049,924,518,393,327,291,272,262,258,248,245,243,239,237,236,233,233,233,10403,QUEILEN,1,224,19.8,109940.4761904762
10208,QUELLON,10,2017,-73.99429901570161,-43.15069728960752,371298.41,31703,14024,4310720,1428284,181098,538518,109733,1113,4159.4336,1591381.6,5114,67188417955,51842039808,44350074880,38258769920,35046449152,32926357504,31502600192,30474242048,29668687872,28998225920,28441733120,27991951360,27570962432,27352997888,27138494464,26971013120,26836860928,26733686784,26692577280,163,316,1858,2654,3079,3333,3485,3573,3631,3692,3735,3789,3816,3843,3863,3881,3894,3898,4951,4798,3256,2460,2035,1781,1629,1541,1483,1422,1379,1325,1298,1271,1251,1233,1220,1216,10404,QUELLON,1,225,13.12,143163.7977781356
10209,QUEMCHI,10,2017,-73.41190487972241,-42.1781354627628,300298.44,9048,2683,2610336,549534,17516,58947,27832,209,1838.5536,1591381.6,1117,6873250402,5215527936,3760573184,2910748672,2556065536,2375359232,2258945792,2173444352,2119479296,2087139072,2067476992,2053538432,2042244352,2035821824,2028727552,2023390208,2020784384,2018784384,2017784320,93,189,600,723,779,801,813,830,837,841,843,845,845,846,847,848,848,848,1024,928,517,394,338,316,304,287,280,276,274,272,272,271,270,269,269,269,10407,QUEMCHI,1,207,20.32,131927.7108433735
10210,QUINCHAO,10,2017,-73.35988190873103,-42.51984283644779,407310.63,8759,2301,2490743,483516,14898,63079,24866,0,2361.4265,1591381.6,1245,12529379635,9370655744,7668817408,6394880000,5505478144,4913505792,4510325760,4242342912,4053618944,3909248768,3803831040,3721809152,3639173632,3587320576,3528391680,3474347008,3430114560,3395052032,3380050688,88,202,461,602,738,821,874,903,920,938,945,950,953,955,957,964,967,968,1157,1043,784,643,507,424,371,342,325,307,300,295,292,290,288,281,278,277,10415,QUINCHAO,1,210,26.96,126287.1853546911
10301,OSORNO,10,2017,-73.08654172162342,-40.61151709273503,437758.91,158027,71626,22859029,14710280,3686367,3238203,1301067,1671,13463.9,1591381.6,55613,1633295587061,1337297207296,1242558496768,1149543251968,1065680044032,1002385571840,953750847488,914158256128,881860411392,854158671872,830322966528,809194684416,786832752640,773550178304,758536667136,745014689792,732771188736,721768808448,716712706048,924,1185,3129,11693,20865,26604,30697,33590,35625,37256,38467,39697,40579,41344,42047,42627,43231,43566,54689,54428,52484,43920,34748,29009,24916,22023,19988,18357,17146,15916,15034,14269,13566,12986,12382,12047,10201,OSORNO,1,227,8.52,173032.2834988851
10302,PUERTO OCTAY,10,2017,-72.59851965330749,-40.93284557621379,351963.41,9360,3489,1724755,650471,405559,53775,78590,1058,1310.4,1591381.6,1747,27414731691,21444167680,19272028160,17960622080,16953015296,16046200832,15284616192,14658245632,14166196224,13774609408,13444545536,13158819840,12868706304,12699832320,12503626752,12332300288,12178166784,12044068864,11984421888,112,142,674,719,790,855,928,981,1028,1050,1068,1093,1103,1114,1122,1134,1141,1145,1635,1605,1073,1028,957,892,819,766,719,697,679,654,644,633,625,613,606,602,10203,PUERTO OCTAY,1,220,14,133521.1267605634
